id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
2716,magazine,,revista,B1,noun,,,I bought a magazine at the store to read during my lunch break.,Eu comprei uma revista na loja para ler durante meu intervalo de almoço.,
2718,magnificent,,"magnífico, esplêndido",B1,adjective,,,The view from the top of the mountain was absolutely magnificent.,A vista do topo da montanha era absolutamente magnífica.,
2737,map,,mapa,B1,noun,,,Can you help me find the nearest restaurant on this map?,Você pode me ajudar a encontrar o restaurante mais próximo neste mapa?,
2718,magnificent,,"magnífico, esplêndido",B1,adjective,,,The view from the top of the mountain was absolutely magnificent.,A vista do topo da montanha era absolutamente magnífica.,
2721,mailman,,carteiro,B1,noun,,,The mailman delivers letters and packages to our house every morning.,O carteiro entrega cartas e pacotes na nossa casa todas as manhãs.,
2738,maple,,bordo árvore cuja folha é símbolo do,B1,noun,,,The beautiful maple tree in our backyard changes color in the fall.,A bela árvore de bordo no nosso quintal muda de cor no outono.,
2721,mailman,,carteiro,B1,noun,,,The mailman delivers letters and packages to our house every morning.,O carteiro entrega cartas e pacotes na nossa casa todas as manhãs.,
2723,maintain,,"manter, conservar",B1,verb,,,It is important to maintain a healthy diet to feel good and have energy.,É importante manter uma dieta saudável para se sentir bem e ter energia.,
2729,mall,,grande conjunto de lojas concentrado em um,B1,noun,,,I like to go to the mall on weekends to shop for clothes and eat with my friends.,Eu gosto de ir ao shopping nos finais de semana para comprar roupas e comer com meus amigos.,
2744,market,,mercado,B1,noun,,,I like to buy fresh vegetables at the market on weekends.,Eu gosto de comprar legumes frescos na feira nos finais de semana.,
2723,maintain,,"manter, conservar",B1,verb,,,It is important to maintain a healthy diet to feel good and have energy.,É importante manter uma dieta saudável para se sentir bem e ter energia.,
2737,map,,mapa,B1,noun,,,I used a map to find the best route to the park.,Eu usei um mapa para encontrar a melhor rota para o parque.,
2749,marshal,,policial federal,B1,noun,,,The marshal gave clear instructions to the crowd to keep everyone safe during the event.,O marshal deu instruções claras à multidão para manter todos seguros durante o evento.,
2729,mall,,grande conjunto de lojas concentrado em um,B1,noun,,,I like to spend my weekends at the mall with my friends.,Eu gosto de passar meus fins de semana no shopping com meus amigos.,
2738,maple,,bordo árvore cuja folha é símbolo do,B1,noun,,,I saw a beautiful maple tree in the park with bright red leaves.,Eu vi uma bela árvore de bordo no parque com folhas vermelhas brilhantes.,
2755,mask,,máscara,B1,noun,,,She wore a mask to protect herself from the cold wind.,Ela usou uma máscara para se proteger do vento frio.,
2737,map,,mapa,B1,noun,,,I used a map to find the best route to the museum.,Eu usei um mapa para encontrar a melhor rota para o museu.,
2744,market,,mercado,B1,noun,,,I went to the market to buy fresh fruits and vegetables for dinner.,Eu fui ao mercado comprar frutas e verduras frescas para o jantar.,
2757,massive,,"massivo, sólido, compacto",B1,noun,,,The massive bookshelf in the living room is full of my favorite books.,A estante enorme na sala de estar está cheia dos meus livros favoritos.,
2738,maple,,bordo árvore cuja folha é símbolo do,B1,noun,,,The syrup made from maple trees is very sweet and perfect for pancakes.,O xarope feito de árvores de bordo é muito doce e perfeito para panquecas.,
2749,marshal,,policial federal,B1,noun,,,The marshal arrived at the scene to help manage the crowd during the event.,O marechal chegou ao local para ajudar a gerenciar a multidão durante o evento.,
2765,mattress,,colchão,B1,noun,,,I need to buy a new mattress for my bed because the old one is too uncomfortable.,Eu preciso comprar um colchão novo para minha cama porque o antigo está muito desconfortável.,
2744,market,,mercado,B1,noun,,,I bought fresh vegetables at the market this morning.,Eu comprei legumes frescos na feira esta manhã.,
2755,mask,,máscara,B1,noun,,,Please remember to wear your mask when you go to the store.,"Por favor, lembre-se de usar sua máscara quando for à loja.",
2771,mayor,,prefeito,B1,noun,,,The mayor of our town is planning a new park for the community.,O prefeito da nossa cidade está planejando um novo parque para a comunidade.,
2749,marshal,,policial federal,B1,noun,,,The marshal arrived at the scene to help control the crowd during the event.,O marechal chegou ao local para ajudar a controlar a multidão durante o evento.,
2757,massive,,"massivo, sólido, compacto",B1,noun,,,The massive box was too heavy for me to lift alone.,A caixa enorme era pesada demais para eu levantar sozinho.,
2772,me,,"me, mim, -migo",B1,pronoun,,,Can you please help me with my homework?,"Você pode me ajudar com a minha lição de casa, por favor?",
2755,mask,,máscara,B1,noun,,,He wore a mask to protect himself from the cold wind.,Ele usou uma máscara para se proteger do vento frio.,
2765,mattress,,colchão,B1,noun,,,I need to buy a new mattress because the old one is too uncomfortable to sleep on.,Eu preciso comprar um colchão novo porque o antigo está muito desconfortável para dormir.,
2786,medication,,"medicação, remédio",B1,noun,,,I take my medication every morning to stay healthy.,Eu tomo meu remédio toda manhã para me manter saudável.,
2757,massive,,"massivo, sólido, compacto",B1,noun,,,"The massive truck drove down the street, making a loud noise.","O caminhão enorme desceu a rua, fazendo um barulho alto.",
2771,mayor,,prefeito,B1,noun,,,The mayor of our town is planning a new park for the community.,O prefeito da nossa cidade está planejando um novo parque para a comunidade.,
2791,melon,,melão,B1,noun,,,I bought a sweet melon from the market to enjoy on a hot day.,Comprei um melão doce no mercado para aproveitar em um dia quente.,
2765,mattress,,colchão,B1,noun,,,I bought a new mattress to make my bed more comfortable.,Eu comprei um colchão novo para deixar minha cama mais confortável.,
2772,me,,"me, mim, -migo",B1,pronoun,,,Can you help me with my homework?,Você pode me ajudar com a minha lição de casa?,
2801,mere,,"mero, não mais que",B1,noun,,,She won the game by a mere two points.,Ela ganhou o jogo por apenas dois pontos.,
2771,mayor,,prefeito,B1,noun,,,The mayor of our town is planning a new park for the community.,O prefeito da nossa cidade está planejando um novo parque para a comunidade.,
2786,medication,,"medicação, remédio",B1,noun,,,She takes her medication every morning with a glass of water.,Ela toma seu remédio toda manhã com um copo de água.,
2772,me,,"me, mim, -migo",B1,pronoun,,,Can you help me with my homework?,Você pode me ajudar com a minha lição de casa?,
2791,melon,,melão,B1,noun,,,"I bought a big, sweet melon at the market for our picnic.",Eu comprei um melão grande e doce no mercado para o nosso piquenique.,
2802,merge,,"fundir, mesclar, incorporar",B1,noun,,,We need to merge our ideas to create a better plan for the project.,Precisamos unir nossas ideias para criar um plano melhor para o projeto.,
2786,medication,,"medicação, remédio",B1,noun,,,I take my medication every morning to stay healthy.,Eu tomo meu remédio toda manhã para me manter saudável.,
2805,merry,,"muito alegre, risonho, feliz",B1,adjective,,,The children were merry as they played in the park on a sunny day.,As crianças estavam alegres enquanto brincavam no parque em um dia ensolarado.,
2801,mere,,"mero, não mais que",B1,noun,,,"She thought the task was a mere formality, but it turned out to be much harder than she expected.","Ela achou que a tarefa era uma mera formalidade, mas acabou sendo muito mais difícil do que esperava.",
2791,melon,,melão,B1,noun,,,I bought a sweet melon at the market for our picnic.,Eu comprei um melão doce no mercado para o nosso piquenique.,
2802,merge,,"fundir, mesclar, incorporar",B1,noun,,,We decided to merge our ideas to create a better plan for the project.,Decidimos unir nossas ideias para criar um plano melhor para o projeto.,
2810,metal,,metal,B1,noun,,,"The table is made of metal, so it is very strong and durable.","A mesa é feita de metal, então é muito forte e durável.",
2801,mere,,"mero, não mais que",B1,noun,,,She won the game with a mere two points.,Ela ganhou o jogo com apenas dois pontos.,
2805,merry,,"muito alegre, risonho, feliz",B1,adjective,,,The children were merry as they played in the park on a sunny day.,As crianças estavam alegres enquanto brincavam no parque em um dia ensolarado.,
2820,middle,,"meio, posição ou parte intermediária",B1,noun,,,"The book is on the middle shelf, so you need to reach up to get it.","O livro está na prateleira do meio, então você precisa esticar-se para pegá-lo.",
2802,merge,,"fundir, mesclar, incorporar",B1,noun,,,We need to merge our ideas to create a better project.,Precisamos unir nossas ideias para criar um projeto melhor.,
2810,metal,,metal,B1,noun,,,The sculpture in the park is made of shiny metal.,A escultura no parque é feita de metal brilhante.,
2821,midnight,,meia-noite,B1,noun,,,I usually go to bed at midnight after finishing my homework.,Eu geralmente vou para a cama à meia-noite depois de terminar minha lição de casa.,
2805,merry,,"muito alegre, risonho, feliz",B1,adjective,,,The children were merry as they opened their presents on Christmas morning.,As crianças estavam alegres enquanto abriam seus presentes na manhã de Natal.,
2820,middle,,"meio, posição ou parte intermediária",B1,noun,,,She placed the vase in the middle of the table for everyone to see.,Ela colocou o vaso no meio da mesa para que todos pudessem ver.,
2824,mild,,"suave, calmo, ameno",B1,noun,,,"The weather today is mild, making it perfect for a walk in the park.","O tempo hoje está ameno, tornando perfeito para uma caminhada no parque.",
2810,metal,,metal,B1,noun,,,"The table is made of metal, so it is very strong and durable.","A mesa é feita de metal, então é muito forte e durável.",
2821,midnight,,meia-noite,B1,noun,,,I usually go to bed at midnight after finishing my homework.,Eu geralmente vou para a cama à meia-noite depois de terminar meu dever de casa.,
2825,mile,,milha,B1,noun,,,I walked a mile to the store to buy some groceries.,Eu caminhei uma milha até a loja para comprar algumas compras.,
2824,mild,,"suave, calmo, ameno",B1,noun,,,"The weather was mild, so we decided to have a picnic in the park.","O tempo estava ameno, então decidimos fazer um piquenique no parque.",
2820,middle,,"meio, posição ou parte intermediária",B1,noun,,,She placed the vase in the middle of the table.,Ela colocou o vaso no meio da mesa.,
2825,mile,,milha,B1,noun,,,I walked a mile to the park this morning.,Eu caminhei uma milha até o parque esta manhã.,
2828,mill,,"moinho, usina",B1,noun,,,The old mill by the river has been turned into a popular cafe for tourists.,O antigo moinho à beira do rio foi transformado em um café popular para os turistas.,
2821,midnight,,meia-noite,B1,noun,,,We usually go to bed around midnight on weekends.,"Geralmente, vamos para a cama por volta da meia-noite nos finais de semana.",
2828,mill,,"moinho, usina",B1,noun,,,The old mill by the river is a popular spot for tourists to take pictures.,O velho moinho à beira do rio é um lugar popular para os turistas tirarem fotos.,
2824,mild,,"suave, calmo, ameno",B1,noun,,,"The weather is usually mild in spring, making it a great time for a picnic.","O clima geralmente é ameno na primavera, tornando-a uma ótima época para um piquenique.",
2829,millimeter,,milímetro,B1,noun,,,The recipe says to cut the vegetables into pieces that are about one millimeter thick.,A receita diz para cortar os vegetais em pedaços de cerca de um milímetro de espessura.,
2829,millimeter,,milímetro,B1,noun,,,The recipe says to cut the vegetables into pieces that are one millimeter thick for the best cooking results.,A receita diz para cortar os vegetais em pedaços de um milímetro de espessura para os melhores resultados de cozimento.,
