id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
2482,isolate,aɪsəleɪt,isolar,B1,noun,Something that has been isolated.,Algo que foi isolado.,The hospital staff needed to isolate the patient who had contracted a contagious illness.,O pessoal do hospital precisava isolar o paciente que contraira uma doença contagiosa.,needs_enrichment
2483,issue,ɪʃu:,"publicação, emissão; matéria, assunto;",B1,noun,"The action or an instance of flowing or coming out, an outflow, particularly:","A ação ou um exemplo de fluir ou sair, um escoamento, particularmente:",The local newspaper is investigating a major issue with the water quality in the nearby river.,O jornal local está investigando um problema grave com a qualidade do água no rio próximo.,needs_enrichment
2484,it,"ɪt, ət","ele, ela; a ele, a ela, lhe, o, a para o gênero",B1,pronoun,One who is neither a he nor a she; a creature; a dehumanized being.,Aquele que não é nem um ele nem uma ela; uma criatura; um ser desumanizado.,My sister has a pet dog and it is very friendly.,Minha irmã tem um cão de estimação e ele é muito amigo.,"pronome,needs_enrichment"
2485,italy,ɪtəli,Itália,B1,adverb,,,I've just returned from a fantastic trip to Italy where I visited Rome and Florence.,Acabo de voltar de uma incrível viagem à Itália onde visitei Roma e Florença.,needs_enrichment
2486,italian,ɪtæliən,italiano,B1,adjective,,,The Italian restaurant in town serves traditional dishes made with fresh pasta and homemade sauce.,O restaurante italiano na cidade serve pratos tradicionais feitos com massa fresca e molho caseiro.,"needs_enrichment,dict_en_404"
2487,itch,ɪtʃ,"coceira, impaciência, ânsia; coçar",B1,noun,A sensation felt on an area of the skin that causes a person or animal to want to scratch.,Uma sensação sentida em uma área da pele que faz uma pessoa ou animal querer coçar.,"When I scratched my arm, it helped to relieve the itch that had been annoying me all day.","Quando eu escarifiquei meu braço, isso ajudou a aliviar o picar que me estava incomodando todo dia.",needs_enrichment
2488,item,aɪtəm,"item; artigo, notícia",B1,noun,A distinct physical object.,Um objeto físico distinto.,I need to make a list of every item I bought at the store.,Eu preciso fazer uma lista de tudo que comprei na loja.,needs_enrichment
2489,its,"ɪts, əts","dele, dela [para o gênero neutro]",B1,pronoun,One who is neither a he nor a she; a creature; a dehumanized being.,Aquele que não é nem um ele nem uma ela; uma criatura; um ser desumanizado.,One who is neither a he nor a she,Alguém que não é homem nem mulher.,"pronome possessivo,needs_enrichment"
2490,itself,ɪtsɛlf,ele (ela) mesmo(a); a ele (ela) mesmo(a),B1,pronoun,(reflexive pronoun) it; A thing as the object of a verb or preposition that also appears as the subject,ele mesmo; uma coisa como o objeto de um verbo ou preposição que também aparece como o sujeito,I will always be careful when I am walking myself to avoid tripping over things around the house itself.,Vou sempre ser cuidadoso quando eu caminho sozinho em casa para não tropeçar em nada ao redor da casa.,needs_enrichment
2491,letra j,Palavra,Pronúncia,B1,,,,O especialista em música precisa ler cuidadosamente a letra J para entender as palavras escritas na partitura.,,needs_enrichment
2492,jack,djæk,"macaco [usado para levantar, erguer]; coringa",B1,noun,"A coarse mediaeval coat of defence, especially one made of leather.","Uma armadura medieval grosseira, especialmente uma feita de couro.",O menino segurou uma corda com um pé de jack.,,needs_enrichment
2493,jacket,djækət,"jaqueta, blusão",B1,noun,"A piece of clothing worn on the upper body outside a shirt or blouse, often waist length to thigh length.","Uma peça de roupa usada na parte superior do corpo, por cima de uma camisa ou blusa, geralmente com comprimento que vai da cintura até a coxa.",,,needs_enrichment
2494,jail,djeɪl,"cadeia, prisão; encarcerar, prender",B1,noun,"A place or institution for the confinement of persons held in lawful custody or detention, especially for minor offenses or with reference to some future judicial proceeding.","Um lugar ou instituição para a detenção de pessoas mantidas sob custódia legal, especialmente por infrações menores ou em referência a algum futuro processo judicial.",The prisoner was worried about being sent to jail if he didn't behave himself.,Ele estava preocupado em acabar na carceragem se não mudasse seu comportamento.,needs_enrichment
2495,jam,djæm,"engarrafamento, emperramento; aperto; apertar,",B1,noun,A sweet mixture of fruit boiled with sugar and allowed to congeal. Often spread on bread or toast or used in jam tarts.,Uma mistura doce de frutas cozidas com açúcar e deixadas para coagular. Frequentemente espalhada em pão ou torradas ou usada em tortas de geleia.,She spread a layer of jam on her toast for breakfast.,Ela espalhou uma camada de manteiga em seu pão para café da manhã.,needs_enrichment
2496,january,djæniəuɛri,janeiro,B1,,,,The calendar page turned to January as I began planning my winter vacation.,O folha de calendário girou para janeiro quando comecei a planejar minha férias de inverno.,needs_enrichment
2497,japan,djəpæn,Japão,B1,noun,A hard black enamel varnish containing asphalt.,Um verniz preto duro à base de esmalte contendo asfalto.,I recently visited Japan to experience its vibrant culture and delicious cuisine.,Estou actualmente em Japão para experimentar sua rica cultura e deliciosa culinária.,needs_enrichment
2498,japanese,djæpəni:z,japonês,B1,adjective,,,She bought a new bike that was originally made in Japanese factories.,Ela comprou uma nova bicicleta originalmente fabricada em fábricas japonesas.,needs_enrichment
2499,jar,djɑ:r,"jarra, jarro; agitar, chacoalhar",B1,noun,"An earthenware container, either with two or no handles, for holding oil, water, wine, etc., or used for burial.","Um recipiente de cerâmica, com duas alças ou sem alças, para conter óleo, água, vinho, etc., ou usado para sepultamento.",She carefully placed the cookie on a clean jar to store it for later.,Ela colocou cuidadosamente o cookie em um recipiente limpo para armazená-lo para depois.,needs_enrichment
2500,jaw,djɑ:,"maxilar, mandíbula",B1,noun,"One of the bones, usually bearing teeth, which form the framework of the mouth.","Um dos ossos, geralmente portando dentes, que formam a estrutura da boca.",,,needs_enrichment
2501,jazz,djæz,tipo de música de origem afro-americana,B1,noun,"A musical art form rooted in West African cultural and musical expression and in the African American blues tradition, with diverse influences over time, commonly characterized by blue notes, syncopation, swing, call and response, polyrhythms and improvisation.","Uma forma de arte musical enraizada na expressão cultural e musical da África Ocidental e na tradição do blues afro-americano, com diversas influências ao longo do tempo, comumente caracterizada por notas azuis, sincopação, swing, chamada e resposta, polirritmos e improvisação.",,,needs_enrichment
2502,jealous,djɛləs,ciúme,B1,adjective,Suspecting rivalry in love; troubled by worries that one might have been replaced in someone's affections; suspicious of a lover's or spouse's fidelity.,Suspeitando de rivalidade no amor; atormentado por preocupações de que alguém possa ter sido substituído nas afeições de outra pessoa; desconfiado da fidelidade de um amante ou cônjuge.,Her boyfriend became jealous when she started talking to her ex on social media.,"Quando ela começou a falar com ex-namorados em redes sociais, ele ficou invejoso.",needs_enrichment
2503,jelly,djɛli,gelatina; geleia,B1,noun,An explosive mixture of nitroglycerine and nitrate absorbed onto a base of wood pulp.,Uma mistura explosiva de nitroglicerina e nitrato absorvida em uma base de polpa de madeira.,She spread jelly on her toast for breakfast.,Ela espalhou manteiga de mel em seu pão para café da manhã.,needs_enrichment
2504,jet,djɛt,"jato, avião a jato; esguicho",B1,noun,"A collimated stream, spurt or flow of liquid or gas from a pressurized container, an engine, etc.","Um feixe colimado, jato ou fluxo de líquido ou gás de um recipiente pressurizado, um motor, etc.",The private jet took off from the airport and soared into the sky.,O avião particular decolou do aeroporto e subiu ao céu.,needs_enrichment
2505,jewel,dju:l,"joia, pedra preciosa, gema",B1,noun,"A precious or semi-precious stone; gem, gemstone.","Uma pedra preciosa ou semi-preciosa; gema, pedra preciosa.","""A precious or semi-precious stone",Prestigioso ou de valor médio mineral natural,needs_enrichment
2506,jewelry,dju:lri,"joias, adereços, pedrarias",B1,noun,"Collectively, personal ornamentation such as rings, necklaces, brooches and bracelets, made of precious metals and sometimes set with gemstones.","Coletivamente, a ornamentação pessoal, como anéis, colares, broches e pulseiras, feitos de metais preciosos e às vezes adornados com pedras preciosas.",,,needs_enrichment
2507,job,djɑ:b,emprego,B1,noun,A task.,Uma tarefa.,She is very happy because she has found a new job.,Ela está muito feliz porque encontrou um novo emprego.,needs_enrichment
2508,join,djoɪn,"ingressar em, associar-se a; juntar, unir",B1,noun,An intersection of piping or wiring; an interconnect.,Uma interseção de tubulação ou fiação; um interconector.,We are going to join our friends at the park this weekend.,Estamos indo juntar-nos aos amigos no parque no fim de semana.,needs_enrichment
2509,joint,djoɪnt,"junta, articulação",B1,noun,"The point where two components of a structure join, but are still able to rotate.","O ponto onde dois componentes de uma estrutura se juntam, mas ainda conseguem girar.",,,needs_enrichment
2510,joke,djoʊk,"piada, gracejo; fazer piada",B1,noun,An amusing story.,Uma história divertida.,My friend always makes a joke when he's nervous before a presentation.,Meu amigo sempre faz uma piada quando está nervoso antes de uma apresentação.,needs_enrichment
2511,journal,djərnəl,jornal,B1,noun,"A diary or daily record of a person, organization, vessel etc.; daybook.","Um diário ou registro diário de uma pessoa, organização, embarcação etc.; livro de registro.",vessel etc.,"Veículo, objeto, etc.",needs_enrichment
